Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb_x,Fouled,Off,Disp,UnsTch,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_y,Blocks,AvgP,PS%,year
Mads Roerslev,Brentford,24,Defender,21,1235,1,1,0.238095238095238,0.3333333333333333,0.1904761904761904,0.3809523809523809,0.0952380952380952,0.1904761904761904,0.4285714285714285,6.27,1.0952380952380951,0.7619047619047619,0.8571428571428571,0.0952380952380952,1.238095238095238,0.8571428571428571,0.238095238095238,14.142857142857142,67.003367003367,2021
Samuel Kalu,Watford,26,Forward,4,222,0,0,1.0,0.25,1.0,1.0,0.75,1.25,1.75,6.25,0.5,0.75,0.0,0.0,0.5,0.0,0.0,15.25,88.52459016393442,2021
Nathan Tella,Southampton,24,Midfielder,14,811,0,1,0.8571428571428571,0.5,0.7142857142857143,1.5714285714285714,0.2142857142857142,1.6428571428571428,2.9285714285714284,6.24857142857143,0.9285714285714286,0.4285714285714285,1.2142857142857142,0.0,0.5714285714285714,0.8571428571428571,0.0,11.5,62.11180124223602,2021
Steven Bergwijn,Tottenham,25,Forward,25,551,3,1,0.76,0.32,0.4,0.36,0.04,0.56,1.12,6.248400000000001,0.12,0.04,0.36,0.0,0.28,0.36,0.0,6.6,84.24242424242424,2021
Willy Caballero,Southampton,41,Goalkeeper,2,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.245,0.0,0.0,0.0,0.0,1.5,0.0,0.0,30.0,61.66666666666667,2021
Jesse Lingard,Man Utd,30,Midfielder,16,356,2,0,0.5,0.5,0.125,0.25,0.0625,0.3125,0.75,6.23875,0.5625,0.0,0.3125,0.0,0.0625,0.25,0.0,9.0625,88.27586206896552,2021
Lukas Rupp,Norwich,32,Midfielder,19,764,0,0,0.631578947368421,0.4736842105263157,0.9473684210526316,0.4210526315789473,0.0,1.0,1.0526315789473684,6.2368421052631575,0.4736842105263157,0.4736842105263157,0.3684210526315789,0.0,0.3157894736842105,0.5789473684210527,0.0526315789473684,20.210526315789476,83.33333333333334,2021
Todd Cantwell,Norwich,25,Midfielder,8,441,0,0,0.625,0.25,0.625,1.5,0.25,1.0,1.875,6.232500000000001,1.875,0.375,0.5,0.0,0.25,1.375,0.0,18.875,84.10596026490066,2021
Crysencio Summerville,Leeds,21,Forward,6,126,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.6666666666666666,6.228333333333333,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,11.0,75.75757575757575,2021
Kevin Long,Burnley,33,Defender,6,408,0,0,0.6666666666666666,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333,6.223333333333334,0.5,0.1666666666666666,0.6666666666666666,0.3333333333333333,3.1666666666666665,0.1666666666666666,0.1666666666666666,17.0,77.45098039215686,2021
Kieran Dowell,Norwich,25,Midfielder,19,913,1,1,0.4210526315789473,0.8421052631578947,0.3684210526315789,0.2105263157894736,0.0,0.7894736842105263,0.6842105263157895,6.221578947368421,0.9473684210526316,0.3684210526315789,1.0,0.0,0.2105263157894736,1.2105263157894737,0.0526315789473684,15.421052631578949,73.03754266211604,2021
Ciaran Clark,Newcastle,33,Defender,13,1015,0,1,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.2307692307692307,6.2215384615384615,1.0,1.0,0.4615384615384615,0.3846153846153846,3.1538461538461537,0.3846153846153846,0.8461538461538461,28.0,79.12087912087912,2021
Karl Darlow,Newcastle,32,Goalkeeper,8,720,0,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,6.22125,0.0,0.0,0.125,0.0,1.0,0.0,0.0,27.625,57.46606334841629,2021
Tom Davies,Everton,25,Midfielder,6,233,1,0,1.0,0.0,0.3333333333333333,0.5,0.0,0.1666666666666666,1.0,6.218333333333334,0.5,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.5,0.1666666666666666,13.5,74.07407407407408,2021
Nikola Vlasic,West Ham,25,Midfielder,19,555,1,0,0.3684210526315789,0.4736842105263157,0.4736842105263157,0.8421052631578947,0.1578947368421052,0.4736842105263157,0.631578947368421,6.2163157894736845,0.5789473684210527,0.1052631578947368,0.4210526315789473,0.0,0.0526315789473684,0.7894736842105263,0.0,10.68421052631579,80.78817733990148,2021
Ellis Simms,Everton,22,Forward,1,62,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,58.333333333333336,2021
Mark Noble,West Ham,36,Midfielder,11,327,1,0,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0,0.3636363636363636,0.0,6.202727272727273,0.7272727272727273,0.3636363636363636,0.2727272727272727,0.0,0.1818181818181818,0.5454545454545454,0.0909090909090909,27.0,87.87878787878788,2021
Carney Chukwuemeka,Aston Villa,19,Midfielder,12,295,0,1,0.3333333333333333,0.1666666666666666,0.5,0.75,0.0,0.5,0.75,6.2025,0.5833333333333334,0.1666666666666666,0.25,0.0,0.1666666666666666,0.1666666666666666,0.0,10.0,81.66666666666667,2021
Dane Scarlett,Tottenham,19,Forward,1,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2021
Przemyslaw Placheta,Norwich,25,Midfielder,12,506,0,0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.5,0.0,0.9166666666666666,0.5833333333333334,6.2,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.0,0.3333333333333333,0.4166666666666667,0.0833333333333333,11.0,74.24242424242425,2021
Will Smallbone,Southampton,23,Midfielder,4,134,0,0,0.25,0.25,0.0,0.25,0.0,0.0,0.75,6.1925,1.0,0.5,0.5,0.0,0.0,0.5,0.0,8.25,57.57575757575758,2021
Troy Deeney,Watford,35,Forward,2,23,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,6.19,0.0,0.0,0.0,0.0,1.0,0.5,0.0,3.5,42.85714285714285,2021
Charlie Cresswell,Leeds,21,Defender,5,131,0,0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,6.186,1.0,0.4,0.6,0.0,1.2,0.0,0.2,20.8,72.11538461538461,2021
Salomon Rondon,Everton,33,Forward,20,783,1,1,1.05,0.4,0.2,0.2,0.25,0.5,1.25,6.185999999999999,0.3,0.0,0.6,0.0,0.5,0.5,0.0,9.3,62.36559139784946,2021
Ashley Barnes,Burnley,33,Forward,23,803,1,0,0.6956521739130435,0.3478260869565217,0.217391304347826,0.5217391304347826,0.391304347826087,0.9565217391304348,1.608695652173913,6.18,0.4782608695652174,0.0869565217391304,0.9130434782608696,0.0,0.217391304347826,0.3043478260869565,0.0434782608695652,8.26086956521739,63.68421052631579,2021
Moussa Djenepo,Southampton,25,Midfielder,12,455,0,0,0.9166666666666666,0.5,1.0,0.8333333333333334,0.0,0.75,1.9166666666666667,6.178333333333334,0.75,0.1666666666666666,0.75,0.0,0.4166666666666667,0.6666666666666666,0.0833333333333333,11.666666666666666,75.71428571428571,2021
Axel Tuanzebe,Aston Villa,25,Defender,9,506,0,0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,6.177777777777777,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.4444444444444444,1.3333333333333333,0.3333333333333333,0.4444444444444444,26.666666666666668,86.25,2021
Andre Gomes,Everton,30,Midfielder,14,619,0,1,1.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,1.1428571428571428,1.5,6.171428571428572,1.1428571428571428,0.0714285714285714,1.7142857142857142,0.0,0.5,1.7142857142857142,0.1428571428571428,19.714285714285715,77.17391304347827,2021
Harrison Ashby,West Ham,21,Defender,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,100.0,2021
Jonathan Rowe,Norwich,20,Forward,13,211,0,1,0.2307692307692307,0.3846153846153846,0.3076923076923077,0.5384615384615384,0.0769230769230769,0.7692307692307693,0.4615384615384615,6.166923076923077,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0,0.0769230769230769,0.0769230769230769,0.0,5.076923076923077,71.21212121212122,2021
Dale Stephens,Burnley,34,Midfielder,3,123,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,6.166666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,19.0,80.7017543859649,2021
Ryan Fredericks,West Ham,30,Defender,7,304,0,0,0.0,0.2857142857142857,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2857142857142857,6.154285714285714,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,17.0,78.15126050420169,2021
Jarrad Branthwaite,Everton,21,Defender,6,388,1,0,0.5,0.0,0.1666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.6666666666666666,6.151666666666667,0.6666666666666666,0.1666666666666666,0.5,0.5,3.333333333333333,0.8333333333333334,0.3333333333333333,19.166666666666668,75.65217391304347,2021
Marcus Forss,Brentford,24,Forward,7,203,0,1,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,1.2857142857142858,6.151428571428573,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,0.2857142857142857,0.0,5.142857142857143,61.11111111111112,2021
Andrii Yarmolenko,West Ham,33,Forward,19,304,1,0,0.5789473684210527,0.2105263157894736,0.1578947368421052,0.2105263157894736,0.1578947368421052,0.0526315789473684,0.2105263157894736,6.149999999999999,0.2105263157894736,0.0,0.0526315789473684,0.0,0.0526315789473684,0.3157894736842105,0.1052631578947368,5.315789473684211,77.22772277227723,2021
Bryan Gil,Tottenham,22,Forward,9,86,0,0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.0,0.2222222222222222,0.6666666666666666,6.148888888888888,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,6.222222222222222,83.92857142857143,2021
Jesurun Rak-Sakyi,Crystal Palace,20,Midfielder,2,81,0,0,0.0,0.0,0.0,1.5,0.0,1.0,1.5,6.145,0.0,0.5,0.5,0.0,0.0,0.5,0.0,12.0,87.5,2021
Robin Olsen,Aston Villa,33,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,46.15384615384615,2021
Josh Dasilva,Brentford,24,Midfielder,9,252,0,0,0.1111111111111111,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.0,0.5555555555555556,0.5555555555555556,6.138888888888888,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.6666666666666666,0.1111111111111111,0.0,9.666666666666666,82.75862068965517,2021
Taylor Richards,Brighton,22,Midfielder,2,23,0,0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,6.135,0.5,0.0,0.5,0.0,0.0,0.5,0.0,13.5,77.77777777777779,2021
Chem Campbell,Wolves,20,Midfielder,1,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,88.88888888888889,2021
James McAtee,Man City,20,Midfielder,2,19,0,0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,6.13,0.0,0.0,0.5,0.0,0.0,1.0,0.0,6.5,69.23076923076923,2021
Tyler Morton,Liverpool,20,Midfielder,2,66,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.125,0.0,1.5,0.5,0.0,0.0,1.0,0.0,17.5,85.71428571428571,2021
Jairo Riedewald,Crystal Palace,26,Midfielder,3,117,0,0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,6.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,17.666666666666668,84.90566037735849,2021
Lewis Brunt,Leicester,22,Defender,1,23,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,2021
Ryan Bertrand,Leicester,34,Defender,4,338,0,0,0.0,0.0,0.0,0.25,0.0,1.0,1.5,6.0975,2.0,0.25,0.75,0.25,1.5,0.75,0.75,36.25,81.37931034482759,2021
Ozan Tufan,Watford,28,Midfielder,7,338,0,0,0.4285714285714285,0.5714285714285714,0.4285714285714285,0.0,0.0,0.4285714285714285,0.7142857142857143,6.097142857142857,0.4285714285714285,0.2857142857142857,1.2857142857142858,0.0,0.4285714285714285,0.5714285714285714,0.0,16.428571428571427,73.91304347826086,2021
Aaron Connolly,Brighton,23,Forward,4,155,0,0,0.5,0.25,0.0,1.5,0.0,0.5,0.5,6.095000000000001,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.75,73.68421052631578,2021
Joe Rodon,Tottenham,25,Defender,3,87,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.093333333333334,0.0,0.0,0.0,0.0,2.333333333333333,0.0,0.3333333333333333,11.666666666666666,82.85714285714286,2021
Christoph Zimmermann,Norwich,30,Defender,3,158,0,0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,6.09,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,21.0,73.01587301587301,2021
Kayky,Man City,20,Forward,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,2021
Theo Walcott,Southampton,34,Forward,9,381,0,0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.1111111111111111,1.1111111111111112,6.087777777777777,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.0,9.0,71.60493827160494,2021
Fabio Silva,Wolves,21,Forward,22,565,0,0,0.8636363636363636,0.1363636363636363,0.3181818181818182,0.3181818181818182,0.1818181818181818,0.6363636363636364,0.8181818181818182,6.085454545454547,0.1363636363636363,0.0454545454545454,0.5909090909090909,0.0,0.0454545454545454,0.3636363636363636,0.0,6.181818181818182,68.38235294117648,2021
Kaide Gordon,Liverpool,18,Forward,1,8,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,100.0,2021
Sonny Perkins,West Ham,19,Forward,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021
Jean-Philippe Gbamin,Everton,27,Midfielder,3,67,0,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,6.073333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,7.333333333333333,72.72727272727273,2021
Christos Tzolis,Norwich,21,Forward,14,330,0,0,0.4285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.7142857142857143,6.058571428571431,0.3571428571428571,0.0714285714285714,0.1428571428571428,0.0,0.0714285714285714,0.5,0.0,6.857142857142857,75.0,2021
Mads Bidstrup,Brentford,22,Midfielder,4,38,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,6.0575,0.25,0.25,0.25,0.0,0.5,0.75,0.0,3.25,76.92307692307693,2021
Ashley Fletcher,Watford,27,Forward,3,28,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6.05,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2.0,50.0,2021
Bali Mumba,Norwich,21,Defender,1,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,1.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,77.77777777777779,2021
Shola Shoretire,Man Utd,19,Forward,1,16,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,2021
Jurgen Locadia,Brighton,29,Forward,1,22,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2021
Reiss Nelson,Arsenal,23,Forward,1,19,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,66.66666666666666,2021
Cody Drameh,Leeds,21,Defender,3,126,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667,6.033333333333334,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,18.33333333333333,74.54545454545455,2021
Emerson,Chelsea,29,Defender,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2021
Trezeguet,Aston Villa,28,Midfielder,1,10,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,2021
Dwight Gayle,Newcastle,33,Forward,8,34,0,0,0.25,0.25,0.0,0.25,0.0,0.0,0.125,6.02375,0.125,0.125,0.25,0.0,0.0,0.125,0.0,2.0,81.25,2021
Tyler Onyango,Everton,20,Midfielder,3,27,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.023333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,50.0,2021
Cameron Archer,Aston Villa,21,Forward,3,24,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6.016666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,100.0,2021
Kasey McAteer,Leicester,21,Midfielder,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2021
Dominic Thompson,Brentford,23,Defender,2,148,0,0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,6.005,0.5,1.0,0.5,0.0,1.5,0.5,1.0,18.5,54.054054054054056,2021
Jeremy Sarmiento,Brighton,21,Forward,5,45,0,0,0.0,0.0,0.2,0.4,0.0,0.2,0.8,6.002000000000001,0.2,0.0,0.0,0.0,0.0,0.4,0.0,3.6,72.22222222222221,2021
Alex Kral,West Ham,25,Midfielder,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2021
Dan Chesters,West Ham,21,Midfielder,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Helder Costa,Leeds,29,Forward,1,20,0,0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,100.0,2021
Moise Kean,Everton,23,Forward,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2021
Nohan Kenneh,Leeds,20,Midfielder,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Wesley,Aston Villa,26,Forward,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,2021
Stuart McKinstry,Leeds,20,Midfielder,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,66.66666666666666,2021
Lewis Dobbin,Everton,20,Forward,3,30,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,5.989999999999999,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.6666666666666665,62.5,2021
Alejandro Garnacho,Man Utd,19,Forward,2,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,100.0,2021
Nathan Ferguson,Crystal Palace,22,Defender,1,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.33333333333333,2021
Nathan Young-Coombes,Brentford,20,Forward,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Tony Springett,Norwich,20,Forward,3,141,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,1.0,0.6666666666666666,5.966666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,12.0,66.66666666666666,2021
Hannibal Mejbri,Man Utd,20,Midfielder,2,68,0,0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,5.965,1.0,0.0,1.5,0.0,0.0,0.0,0.0,10.5,80.95238095238095,2021
Cenk Tosun,Everton,32,Forward,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2021
Jaden Philogene,Aston Villa,21,Midfielder,1,4,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2021
Folarin Balogun,Arsenal,22,Forward,2,70,0,0,1.5,0.0,0.0,0.5,0.5,0.0,2.0,5.949999999999999,0.5,0.0,0.0,0.0,0.5,0.0,0.0,4.5,44.44444444444444,2021
Morgan Gibbs-White,Wolves,23,Midfielder,2,7,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9350000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,77.77777777777779,2021
Evan Ferguson,Brighton,18,Forward,1,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,2021
Keinan Davis,Aston Villa,25,Forward,1,11,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2021
Liam McCarron,Leeds,22,Midfielder,1,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2021
Lewis Bate,Leeds,20,Midfielder,3,147,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3.0,5.816666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,2.6666666666666665,0.0,20.33333333333333,73.77049180327869,2021
Freddie Woodman,Newcastle,26,Goalkeeper,4,360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,58.87850467289719,2021
Sead Kolasinac,Arsenal,30,Defender,2,91,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.720000000000001,0.0,2.0,1.0,0.0,0.5,0.0,0.0,7.0,92.85714285714286,2021
Isaac Price,Everton,19,Midfielder,1,12,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2021
Jonas Lossl,Brentford,34,Goalkeeper,2,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.545,0.0,0.0,0.0,0.0,0.5,0.0,0.0,27.5,65.45454545454545,2021
Jed Steer,Aston Villa,30,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,74.19354838709677,2021
Asmir Begovic,Everton,36,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,64.0,2022
Kevin De Bruyne,Man City,32,Midfielder,32,2425,7,16,2.03125,3.0625,1.0,0.90625,0.15625,0.90625,1.3125,7.584375000000001,0.875,0.28125,0.625,0.0,0.3125,0.78125,0.0625,42.40625,80.84008843036109,2022
Stefan Ortega,Man City,30,Goalkeeper,3,270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,50.333333333333336,85.43046357615894,2022
Erling Haaland,Man City,23,Forward,35,2779,36,8,3.5142857142857142,0.8571428571428571,0.3142857142857143,0.6857142857142857,0.2285714285714285,0.7428571428571429,1.457142857142857,7.539428571428571,0.0857142857142857,0.0857142857142857,0.8857142857142857,0.0,0.4,0.1142857142857142,0.1142857142857142,13.714285714285714,74.79166666666667,2022
Harry Kane,Tottenham,30,Forward,38,3408,30,3,3.421052631578948,1.5,1.0526315789473684,1.4736842105263157,0.4210526315789473,1.5263157894736843,1.947368421052632,7.505526315789476,0.3947368421052631,0.0526315789473684,0.8157894736842105,0.0789473684210526,0.4736842105263157,0.3684210526315789,0.1842105263157894,22.394736842105264,72.03290246768508,2022
Bruno Fernandes,Man Utd,28,Midfielder,37,3320,8,8,2.4864864864864864,3.216216216216216,0.8648648648648649,1.054054054054054,0.4054054054054054,1.135135135135135,1.135135135135135,7.4383783783783795,1.837837837837838,0.6756756756756757,1.135135135135135,0.0,0.972972972972973,1.135135135135135,0.1351351351351351,50.13513513513514,77.73584905660378,2022
Gabriel Jesus,Arsenal,26,Forward,26,2075,11,6,2.9615384615384617,1.1923076923076923,1.7307692307692308,2.1538461538461537,0.6153846153846154,2.5,3.3846153846153846,7.424615384615384,1.2692307692307692,0.4230769230769231,1.6538461538461535,0.0,0.5,0.6538461538461539,0.1153846153846153,25.923076923076923,81.4540059347181,2022
Kieran Trippier,Newcastle,32,Defender,38,3348,1,7,0.3684210526315789,2.894736842105264,0.5,0.7631578947368421,0.1842105263157894,0.2368421052631578,0.7105263157894737,7.405263157894738,1.868421052631579,1.131578947368421,1.263157894736842,0.2631578947368421,1.973684210526316,1.1578947368421053,0.3947368421052631,54.31578947368421,75.96899224806202,2022
Bukayo Saka,Arsenal,21,Midfielder,38,3195,14,11,2.3421052631578947,1.973684210526316,1.6578947368421053,1.7105263157894737,0.2368421052631578,1.5526315789473684,2.0526315789473686,7.399736842105263,1.6578947368421053,0.3684210526315789,1.131578947368421,0.1052631578947368,0.3684210526315789,0.631578947368421,0.0,32.5,80.89068825910931,2022
Solly March,Brighton,29,Midfielder,33,2728,7,7,2.242424242424242,2.0303030303030303,1.7575757575757576,1.181818181818182,0.3636363636363636,0.9696969696969696,1.6666666666666667,7.376060606060609,1.606060606060606,0.7272727272727273,1.393939393939394,0.0606060606060606,0.8787878787878788,0.6060606060606061,0.0909090909090909,33.36363636363637,78.56494096276113,2022
Jack Grealish,Man City,27,Midfielder,28,2064,5,7,1.4642857142857142,1.7857142857142858,1.6071428571428572,2.7857142857142856,0.1071428571428571,1.0357142857142858,1.2857142857142858,7.326785714285714,0.8928571428571429,0.25,0.9642857142857144,0.0,0.25,0.3214285714285714,0.1071428571428571,35.32142857142857,87.56319514661274,2022
